legId,startingAirport,destinationAirport,isNonStop,baseFare,totalFare,segmentsAirlineName,segmentsCabinCode
42ad5a2dce37c593a2c829fdb0fa3295,JFK,LAX,TRUE,189.77,218.6,American Airlines,coach
72314d702c596c69615e3fc63083d0ec,JFK,MIA,TRUE,31.63,48.6,Delta,coach
b47a91ca9afc98a95b1e02e69b993f60,JFK,ORD,TRUE,85.58,106.6,American Airlines,coach
0b8edf32476e9aaa4411a61b3898f61d,JFK,ORD,TRUE,90.23,111.6,JetBlue Airways,coach
b842bc272160e77fa9215137b6107207,JFK,ORD,TRUE,113.49,136.6,JetBlue Airways,coach
0b1c4c7634040a0ed927c419955207e3,JFK,ORD,TRUE,113.49,136.6,American Airlines,coach
bd4c7d71b55120a5a7ab125486589609,JFK,SFO,TRUE,152.56,178.6,United,coach
c24ce334011bc62b9eb5fef58427603d,JFK,SFO,TRUE,184.19,212.6,JetBlue Airways,coach
47971abcc19eabc0814d500abbcf0f39,JFK,SFO,TRUE,185.12,213.6,United,coach
0c4f0530dce1a085125473a0c50e8df0,JFK,SFO,TRUE,216.74,247.6,American Airlines,coach
b4ed3f96d86cb19f433de0a0da7bffd7,JFK,SFO,TRUE,254.88,288.6,Delta,coach
27181a589144bc257c6aac90bf334dd3,JFK,DFW,TRUE,54.88,73.6,Delta,coach
390224bda7a2150217572b615289401e,JFK,DTW,TRUE,106.05,128.6,Delta,coach
86d9394e60914e569325c1e332c91ec7,JFK,DTW,TRUE,129.3,153.6,JetBlue Airways,coach
a4755f2955a413f614f24ae494549776,JFK,DTW,TRUE,152.56,178.6,American Airlines,coach
cc141839253b0565daa5f2b82c039a9a,JFK,LAX,TRUE,82.79,103.6,JetBlue Airways,coach
7e93486b001116af7c3b4710f8376251,JFK,LAX,TRUE,82.79,103.6,United,coach
71c3c87695d77b429fb7f9c1f1e7a373,JFK,LAX,TRUE,106.05,128.6,American Airlines,coach
f296f1a654483f855fa53c54088d21df,JFK,LAX,TRUE,143.26,168.61,Delta,coach
1ec49545e8a9390de1294e0d6fedb65a,JFK,LAX,TRUE,180.47,208.61,Delta,coach
c15d29bcb290ff2b9431683e396d5969,JFK,SFO,TRUE,78.14,98.6,United,coach
09ce66d13fcae00f6bf0cdea1b1529f5,JFK,SFO,TRUE,78.14,98.6,JetBlue Airways,coach
b032ea241cc0407f62ab63535603243b,JFK,SFO,TRUE,96.74,118.6,JetBlue Airways,coach
494faaeb34551b80bfce8491c889e7ec,JFK,SFO,TRUE,96.74,118.6,Alaska Airlines,coach
bf6d71fc2c4ad3bece3561e9689a16e4,JFK,SFO,TRUE,133.95,158.6,Delta,coach
ed52d14484f976be3267c7f0661b8c6c,JFK,BOS,TRUE,36.28,53.6,Delta,coach
be1b8e6620145a4b33bc9d9ed7a65b0a,JFK,BOS,TRUE,64.19,83.6,JetBlue Airways,coach
ccd90766a816d641b516020aca73de42,JFK,BOS,TRUE,87.44,108.6,American Airlines,coach
a3c2f74530f22d25ebc6b5c9bd27cfd8,JFK,DEN,TRUE,106.98,129.6,JetBlue Airways,coach
261f1d6a6f7d857c78d80cc9dba04616,JFK,DEN,TRUE,134.88,159.6,American Airlines,coach
63add86c07b133565c2fa813db81d8ad,JFK,MIA,TRUE,93.02,114.6,American Airlines,coach
b1e0c0401dca0d35520a03edf65e4586,JFK,SFO,TRUE,124.65,148.6,JetBlue Airways,coach
a7768a4e4cf4cd40f2ef8f5e3560f108,JFK,SFO,TRUE,157.21,183.6,American Airlines,coach
b18ee5e0d867f4df80d1562bac593b25,JFK,BOS,TRUE,36.28,53.6,JetBlue Airways,coach
8a387f5979bbeb14765365ed74789a39,JFK,BOS,TRUE,59.53,78.6,American Airlines,coach
970a5b5176624e1db5b39b8307038054,JFK,DEN,TRUE,213.02,243.6,American Airlines,coach
0612a695cb1701f0e20354833cb6e8d1,JFK,DFW,TRUE,97.67,119.6,JetBlue Airways,coach
687220d90edea6b04a15c264b58a7aae,JFK,DFW,TRUE,120.93,144.6,American Airlines,coach
b73baf9972edfd530012a374c236d5a7,JFK,LAX,TRUE,122.79,146.6,JetBlue Airways,coach
842080059601a2e0faa2b83194cd6155,JFK,MIA,TRUE,115.35,138.6,Delta,coach
38e63428f62fe94edb2f599f70186e41,JFK,MIA,TRUE,120,143.6,JetBlue Airways,coach
4df663f1d97d5f95f2fecee195f702ef,JFK,MIA,TRUE,131.16,155.6,JetBlue Airways,coach
7de6d205caa6ccd79baa99bf0da6ea75,JFK,SFO,TRUE,90.23,111.6,United,coach
06e15eaa3659bd667285e522d874f3ee,JFK,ATL,TRUE,147.91,173.6,JetBlue Airways,coach
c1ea2259b6ebbcbfbf3a38a09f81b5cd,JFK,ATL,TRUE,171.16,198.6,American Airlines,coach
6c956dd64dd92bc4f63cbea62bba61e2,JFK,DEN,TRUE,102.33,124.61,Delta,coach
40854a20e2c7f8f8cbc9ffad6f1a5473,JFK,DEN,TRUE,102.33,124.61,JetBlue Airways,coach
806780cc5e5c9b7c0f70b3f4db04eb12,JFK,DEN,TRUE,130.23,154.6,American Airlines,coach
1630f4d94fdaf3ee07bef8db8c68a557,JFK,LAX,TRUE,179.53,207.6,JetBlue Airways,coach
d7a5daa072a9d39614daddff2d9d3625,JFK,MIA,TRUE,171.16,198.6,Delta,coach
58b169fa849d4381411685eee3f6f6c9,JFK,ORD,TRUE,120,143.6,American Airlines,coach
8d3210b6da9711964ce8de06f7062a14,JFK,BOS,TRUE,45.58,63.6,JetBlue Airways,coach
a22981ffe6de8dacbd1e38a5a5f5eab4,JFK,BOS,TRUE,68.84,88.6,American Airlines,coach
b665e20039c0a479819af2ea10ac5ff2,JFK,BOS,TRUE,217.67,248.6,Delta,coach
7a2758ee61cd8a34c892a22f19a2ffda,JFK,DFW,TRUE,133.95,158.6,Delta,coach
6a5a55815573f90be076df502ce1503a,JFK,LAX,TRUE,115.35,138.6,JetBlue Airways,coach
8a059f89672d918748ab77978d647cd7,JFK,ATL,TRUE,59.53,78.6,JetBlue Airways,coach
674f04ff042b23d6d25375132bb02f26,JFK,ATL,TRUE,82.79,103.6,American Airlines,coach
c13e167a49bf4e1052d007c0ba216955,JFK,BOS,TRUE,375.81,418.6,Delta,coach
b79666d8d42179278bad6d059443a7d5,JFK,DEN,TRUE,171.16,198.6,Delta,coach
ca91dbc6b99a9c85658bb7770d47b7a7,JFK,DEN,TRUE,171.16,198.6,JetBlue Airways,coach
278dd4e1b6351e627432a3cfbe7af3cd,JFK,DEN,TRUE,199.07,228.6,American Airlines,coach
f74dd14fbb22cf55a9560250dfc51ae5,JFK,DFW,TRUE,143.26,168.61,Delta,coach
e5faa31a0feb1a370b9b11d65cb86380,JFK,DTW,TRUE,72.56,92.6,JetBlue Airways,coach
a79ca2a5ee100dea6bacf0265bb40deb,JFK,DTW,TRUE,95.81,117.6,American Airlines,coach
a35b420623570096958e87e0ac6927d2,JFK,LAX,TRUE,240.93,273.6,JetBlue Airways,coach
2bfd68423570a4f293bb8ae6ab14d4b9,JFK,LAX,TRUE,566.51,623.6,American Airlines,coach
ce3c8627981e7617d8052cb046df9b26,JFK,ORD,TRUE,68.84,88.6,JetBlue Airways,coach
741e951b26dfc65b24561d051a8e9586,JFK,ORD,TRUE,83.72,104.6,Delta,coach
94c0f0eff388c11123c8a68f76834fbe,JFK,ORD,TRUE,92.09,113.6,American Airlines,coach
64a3c995c03aef6483d225abcebd32cd,JFK,ORD,TRUE,107.91,130.6,JetBlue Airways,coach
3e3eae4b9401e92fe14ef967e2dab220,JFK,ORD,TRUE,131.16,155.6,American Airlines,coach
8165dc9e5db4e12c5d07ea288df41197,JFK,SFO,TRUE,189.77,218.6,United,coach
802f997770be6eaf3ce2c60e4f5ec9b3,JFK,SFO,TRUE,413.02,458.6,United,coach
8361ed4aed829c6fbf158bc7ea312e0e,JFK,SFO,TRUE,640.93,703.6,American Airlines,coach
ea26bea0d32e6b739b23f36472a4ad30,JFK,ATL,TRUE,59.53,78.6,Delta,coach
f44391f8fcc54ace92e1a7bfb7345bcb,JFK,ATL,TRUE,78.14,98.6,Delta,coach
65b9e9545682fb23a92aa883818758c7,JFK,DEN,TRUE,82.79,103.6,JetBlue Airways,coach
439243b7b836730f8735cadeb75010a4,JFK,DEN,TRUE,110.7,133.6,Delta,coach
6f3c4a22f2cf50bc40048a47042625ce,JFK,DEN,TRUE,110.7,133.6,American Airlines,coach
fca28dcb8b1eaceb3a15421b3d699fcc,JFK,DEN,TRUE,147.91,173.6,JetBlue Airways,coach
a85d77ffc26a3c98958619d65434066e,JFK,DEN,TRUE,175.81,203.6,American Airlines,coach
83d5dc68ef3502222fa5eaffd99733ba,JFK,DFW,TRUE,80.93,101.6,JetBlue Airways,coach
c802a93cbdf1c21abd3c92875e9b41ac,JFK,DFW,TRUE,93.95,115.6,American Airlines,coach
c24cc66d942a291c52c1af3df5430bb6,JFK,DFW,TRUE,104.19,126.6,JetBlue Airways,coach
7a2247c5f1d306b4a6d7acb128f2bc1d,JFK,DFW,TRUE,104.19,126.6,American Airlines,coach
bf130cbae358056e60452e46339c64cf,JFK,DTW,TRUE,127.44,151.6,JetBlue Airways,coach
ec203fe16359549a7d4f5fa03d62a267,JFK,DTW,TRUE,150.7,176.6,American Airlines,coach
86d367a57b86c4806682c52c3f00d6bc,JFK,IAD,TRUE,180.47,208.61,Delta,coach
692affd2845fc68aa50e69496befd168,JFK,LAX,TRUE,171.16,198.6,Delta,coach
72deb0504660e77081dd6f4c91d23f4a,JFK,LAX,TRUE,236.28,268.6,United,coach
766d766022542df769057a4098371b13,JFK,MIA,TRUE,71.63,91.6,American Airlines,coach
ac6a7b58dc124dc78a6310cb9723f851,JFK,MIA,TRUE,103.26,125.61,JetBlue Airways,coach
5fbaa8bd345860e2091124c61129bdb3,JFK,MIA,TRUE,105.12,127.6,JetBlue Airways,coach
7579fb6bce7f8342bfd6ad7c7c0535d1,JFK,ORD,TRUE,68.84,88.6,Delta,coach
51df9a5ce4ae5a4ef841e36f37f9d2a7,JFK,ORD,TRUE,73.49,93.6,American Airlines,coach
89c9553093db30dd936f2583e3306de9,JFK,ORD,TRUE,83.72,104.6,JetBlue Airways,coach
427c08c90cf337bda85916d698dd6ba6,JFK,ORD,TRUE,106.98,129.6,American Airlines,coach
d8fec6e950e66d639e8f89368f84c280,JFK,SFO,TRUE,236.28,268.6,United,coach
1fbd9a8f0e91808ff63cd2f28f3fa669,JFK,BOS,TRUE,26.98,43.6,JetBlue Airways,coach
63292502c1c961859473d33f10479fe7,JFK,BOS,TRUE,26.98,43.6,Delta,coach
0fdbae2f5ff7968ea653393f554f86e4,JFK,BOS,TRUE,50.23,68.6,American Airlines,coach
d192ae6204b937f9835d6e0a007569d7,JFK,BOS,TRUE,54.88,73.6,JetBlue Airways,coach
17208ad6194c3aaee8ef8ce4a46ef334,JFK,BOS,TRUE,78.14,98.6,American Airlines,coach
68a6ac7fd01930ac8b20204ae73015e6,JFK,DEN,TRUE,82.79,103.6,Delta,coach
16ade36377d125138a9edbbadc94ffa8,JFK,DFW,TRUE,70.7,90.6,American Airlines,coach
e9fe806ee48f8c8487ad69b4ce1acada,JFK,DTW,TRUE,72.56,92.6,Delta,coach
f00d60c3e15ed7ed2b55d436786a014f,JFK,LAX,TRUE,138.6,163.6,United,coach
757c88344f259638cc8564b92443d085,JFK,LAX,TRUE,199.07,228.6,Delta,coach
34ff9a7709abb5423dd358e48c612a47,JFK,SFO,TRUE,101.4,123.61,United,coach
cbef224f1bb6ca5870aa5710d643a214,JFK,SFO,TRUE,115.35,138.6,JetBlue Airways,coach
b00ccdd1889ea001ddc960d67009e393,JFK,SFO,TRUE,138.6,163.6,United,coach
be44575b5d3a339832687ff47b542492,JFK,SFO,TRUE,147.91,173.6,American Airlines,coach
959bc1edea33fe4b6d69b76340194b27,JFK,DEN,TRUE,96.74,118.6,Delta,coach
4a138d2817362afc31cf0d37abdb542e,JFK,DEN,TRUE,96.74,118.6,JetBlue Airways,coach
18d8de214b2337c00e05ed73374593ce,JFK,DEN,TRUE,124.65,148.6,American Airlines,coach
9232c1fbe61e1ea64cb4584beb9448ef,JFK,DFW,TRUE,75.35,95.6,Delta,coach
0eca1c8f867ab1616a459833e37f1055,JFK,MIA,TRUE,117.21,140.6,American Airlines,coach
2597c05c1c217998afded0eaf2ecac22,JFK,MIA,TRUE,117.21,140.6,JetBlue Airways,coach
ded67110e1a638e460fe7bcbc1fff702,JFK,ATL,TRUE,78.14,98.6,JetBlue Airways,coach
d3465d67c3fbf7e7a4ecd18e51df7496,JFK,ATL,TRUE,101.4,123.61,American Airlines,coach
291f2d2ba2c7160f73dc16ea389d92f6,JFK,DEN,TRUE,175.81,203.6,Delta,coach
b10743cacb8d01e51be512ce82c4f29d,JFK,DFW,TRUE,115.35,138.6,JetBlue Airways,coach
1caa87bb9fa0513a0b7a588027089259,JFK,DFW,TRUE,138.6,163.6,American Airlines,coach
60107ea0b373d775eb0cd89a2f7b23b0,JFK,DTW,TRUE,92.09,113.6,JetBlue Airways,coach
27e1ef0fca92e6274d266347f323317d,JFK,DTW,TRUE,115.35,138.6,American Airlines,coach
dfef40b8f8918c0bda45e3ebad39bf57,JFK,DTW,TRUE,245.58,278.6,Delta,coach
011a98c88964f7b885a9709659ca4f0d,JFK,LAX,TRUE,338.6,378.6,United,coach
b4fa20b6dd4f0b090f0741fd842c8b25,JFK,MIA,TRUE,210.23,240.6,JetBlue Airways,coach
067849356236537e5e3b39b7007edf05,JFK,ORD,TRUE,95.81,117.6,JetBlue Airways,coach
6e176a29c8378ac6a1777cf7437e4f28,JFK,ORD,TRUE,96.74,118.6,American Airlines,coach
d555010fec22048be979541097dcaa39,JFK,ORD,TRUE,119.07,142.6,American Airlines,coach
fee0d2128539b011bd2f8a7b4164ebe4,JFK,SFO,TRUE,282.79,318.6,United,coach
0ce46db88a7374030eaa1ccb3ab2a85a,JFK,DFW,TRUE,101.4,123.61,Delta,coach
d3b6058e5feaba7e4e6dd86e644bf0fa,JFK,IAD,TRUE,96.74,118.6,Delta,coach
466425d46daf5d19d563bdc316744cf0,JFK,ORD,TRUE,160.93,187.6,American Airlines,coach
eeba5f8cfca22354264542f90e451a53,JFK,ORD,TRUE,329.3,368.6,Delta,coach
91bd908ebbc36b22bd7a020acbc24d3c,JFK,SFO,TRUE,254.88,288.6,United,coach
b8e41c44ce0f043e6857b13db0a3d8c6,JFK,SFO,TRUE,552.56,608.6,American Airlines,coach
586c7cedfb18a1ebfc7077e0ae5aedfc,JFK,SFO,TRUE,1488.37,1614.6,JetBlue Airways,coach
286a4659201855146948aef602226d4a,JFK,DTW,TRUE,188.84,217.6,JetBlue Airways,coach
059418752f9d916466c7101f39556e14,JFK,DTW,TRUE,212.09,242.6,American Airlines,coach
5289161b96c67eeb38f900bef9bf77e7,JFK,ORD,TRUE,73.49,93.6,JetBlue Airways,coach
e1be3112d4058c96dc41011c440f9270,JFK,DEN,TRUE,315.35,353.6,JetBlue Airways,coach
12f5cbf466c4b72b61202e14f3fb381a,JFK,DEN,TRUE,343.26,383.61,American Airlines,coach
50af626f222c6a8f6ba6df7739d33000,JFK,IAD,TRUE,115.35,138.6,Delta,coach
c6a5d2d19ccd454580fb533906a1794a,JFK,ORD,TRUE,169.3,196.6,American Airlines,coach
3afad75601804cd0c773f9f9bd5d1c20,JFK,ORD,TRUE,169.3,196.6,JetBlue Airways,coach
7b02f624523533aaf4f079d25dba48f2,JFK,SFO,TRUE,338.6,378.6,United,coach
d71f208baa02500cd3bb9c9737a11bdd,JFK,IAD,TRUE,236.28,268.6,Delta,coach
c039f0ecd978756a62751933b2de4b4e,JFK,DFW,TRUE,66.05,85.6,JetBlue Airways,coach
c887c733d86a9dfbae781c00d0b49a8c,JFK,DFW,TRUE,89.3,110.6,American Airlines,coach
cf845b5352cc612d06a9638b9acafff3,JFK,MIA,TRUE,266.05,300.6,Delta,coach
0bdcadbd8c99f0a142488a4f15898250,JFK,DEN,TRUE,264.19,298.6,Delta,coach
9868c077909c5d1184ef090bd55a03ef,JFK,DTW,TRUE,114.42,137.6,JetBlue Airways,coach
ffbd8aefbce56ec95b2ba05ab104e296,JFK,DTW,TRUE,137.67,162.6,American Airlines,coach
71a67e9d26e02553bea884c2d30d01db,JFK,DFW,TRUE,178.6,206.6,JetBlue Airways,coach
948222c268fbb627773d5cf171afc56e,JFK,DFW,TRUE,201.86,231.6,American Airlines,coach
358ea3aadd71c202d5a888fda1bd084c,JFK,LAX,TRUE,315.35,353.6,JetBlue Airways,coach
246972f76346fd8d2ff8d0ac7807c39e,JFK,ORD,TRUE,192.56,221.6,JetBlue Airways,coach
244ba89f05f9ec51adad4d1a531b394b,JFK,SFO,TRUE,515.35,568.6,JetBlue Airways,coach
dfbc1f7f29877067300ca0b70cb31aab,JFK,SFO,TRUE,552.56,608.6,Alaska Airlines,coach
0d36e92d69b585047a8db4f3caf097eb,JFK,SFO,TRUE,599.07,658.6,United,coach
0a83b7beea0136ad371496902b1f2c94,JFK,SFO,TRUE,2139.53,2314.6,American Airlines,business
1d07b588d0a7055c249b221667b173ee,JFK,ATL,TRUE,96.74,118.6,JetBlue Airways,coach
3f209a7006341967059dc462ae6a96a0,JFK,ATL,TRUE,101.4,123.61,Delta,coach
97847615fb2119be33b7ee1d739a156a,JFK,ATL,TRUE,120,143.6,American Airlines,coach
e77d7855152e7f32ceeb995541f7b76d,JFK,DTW,TRUE,101.4,123.61,JetBlue Airways,coach
300b1933cc8ae22935e51db5a12cfa2e,JFK,DTW,TRUE,124.65,148.6,American Airlines,coach
8c756eca635040a64547c0e06e166482,JFK,ATL,TRUE,217.68,248.61,Delta,coach
f0698675c0937f02f37e2fd35b428d85,JFK,ATL,TRUE,273.49,308.6,Delta,coach
0e3a552b3de5963e296881a538b27688,JFK,BOS,TRUE,133.96,158.61,Delta,coach
622905c2b6e1f95af8c0bcf68299a292,JFK,BOS,TRUE,171.17,198.61,Delta,coach
d2282e064ba786d67e4cfa57fc758dfe,JFK,DEN,TRUE,236.28,268.6,Delta,coach
8835ecde21ac8b03c9efbf03bd06cb55,JFK,DTW,TRUE,189.77,218.6,Delta,coach
5a7a25f0eefec816ceb9801c85607655,JFK,DTW,TRUE,273.49,308.6,Delta,coach
94ae6e1ae86970234df2dded1fcb3000,JFK,DTW,TRUE,459.54,508.61,Delta,coach
df82856dc56491da178d0321db54077b,JFK,LAX,TRUE,293.49,330.1,American Airlines,coach
5d289e527b9a14e06e213b5ad8f73024,JFK,LAX,TRUE,366.51,408.6,Delta,coach
8d12dcd2d0acdfb78e07c8aed7dedf9c,JFK,LAX,TRUE,450.24,498.61,Delta,coach
f63392f74578192f53038213880497c9,JFK,MIA,TRUE,171.17,198.61,Delta,coach
d57c804ee4f04e59df1c683c5c2cf7a0,JFK,MIA,TRUE,199.07,228.6,Delta,coach
61bdc25d2c80cecfeed3a90b1b75ec49,JFK,ORD,TRUE,138.61,163.61,Delta,coach
9ec0b5b14eef43860206fe40fffae199,JFK,ORD,TRUE,169.31,196.61,Delta,coach
1af302e6241d1da68d929f58f704fac2,JFK,ORD,TRUE,245.58,278.6,Delta,coach
4e96dffcb3cd3de7f7f61844e128efd9,JFK,ORD,TRUE,301.4,338.61,Delta,coach
e3c90f2819080dc821a9bd510e3ff10c,JFK,SFO,TRUE,335.35,375.1,American Airlines,coach
5fe6ec44c4de3532014babfca2a6f1ec,JFK,SFO,TRUE,375.82,418.61,Delta,coach
0be5c068f410e4ec87f536f88a504e44,JFK,SFO,TRUE,459.53,508.6,United,coach
8798a64416c491bcf6033dac431b2665,JFK,SFO,TRUE,468.84,518.6,Delta,coach
f5856e9465b78aaeaf1b99ec8a47c7f7,JFK,ATL,TRUE,310.7,348.6,Delta,coach
f6c5c5f5504bb45a68be0163348c3e77,JFK,BOS,TRUE,217.68,248.61,Delta,coach
e93589d94bab972d589d4b6ba6f2bf2c,JFK,DEN,TRUE,231.63,263.6,Delta,coach
dfdc88ddb9d20c8b98ee416f5c51da0b,JFK,DEN,TRUE,274.88,310.1,American Airlines,coach
27a098c0519bb6c8b55e2c91eb1f4f3c,JFK,DEN,TRUE,292.1,328.61,Delta,coach
69e2f4c0b1707cc3edafca41ca42cea9,JFK,DFW,TRUE,180.47,208.61,JetBlue Airways,coach
ae30a21358bb1f597d4b890bd471bd92,JFK,DFW,TRUE,292.1,328.61,Delta,coach
2739114f0f58d6c92ac2626549a7530a,JFK,DTW,TRUE,320,358.6,Delta,coach
ebe9d8487f66d6c4e186a93e178e3b45,JFK,DTW,TRUE,385.12,428.6,Delta,coach
7377889ad6a43d2bc51034344e3042cc,JFK,IAD,TRUE,120,143.6,Delta,coach
4e3ad9f4c9efb758f54bd8b8fd82ee1e,JFK,IAD,TRUE,143.26,168.61,Delta,coach
fc4cf727aa7dc7588727755f443da173,JFK,LAX,TRUE,292.1,328.61,Delta,coach
292dccfb2b9871a46a9aa424fb2141bd,JFK,LAX,TRUE,330.7,370.1,American Airlines,coach
c6a02ae5b21ae4571cf4e6b3e8567994,JFK,MIA,TRUE,180.47,208.61,Delta,coach
8bc375379418668e56a18c2305c033cb,JFK,MIA,TRUE,198.14,227.6,JetBlue Airways,coach
aa766c93275ddfa071fe862aaefab481,JFK,MIA,TRUE,198.14,227.6,American Airlines,coach
9c148c792a211caa4a04a1a19341a521,JFK,MIA,TRUE,242.79,275.6,American Airlines,coach
27c109a659c0575143e406038d9475ed,JFK,MIA,TRUE,242.79,275.6,JetBlue Airways,coach
993d2a24c53c353c30fc83eaa7958c53,JFK,MIA,TRUE,298.61,335.61,American Airlines,coach
cc470cd601e4a97e2834b36b82bb5089,JFK,MIA,TRUE,298.61,335.61,JetBlue Airways,coach
51011a89e00c06b91ccc4b042036cddb,JFK,ORD,TRUE,515.35,568.6,Delta,coach
deacfe9d7174563c5ef14e284e2cc9ae,JFK,SFO,TRUE,282.79,318.6,Delta,coach
23e1ffd1d92d9d21dc210cee362ee512,JFK,SFO,TRUE,343.26,383.61,American Airlines,coach
0a960e829e95377407dfd8100fc64747,JFK,SFO,TRUE,343.26,383.61,JetBlue Airways,coach
8dc7f5fbc360ea8e7fae9c09caa58970,JFK,SFO,TRUE,347.91,388.6,United,coach
0a2dea1020c443e353efa63173363fe9,JFK,DEN,TRUE,154.88,181.1,American Airlines,coach
20c68c66f02b3d2d999759d5fa1715c1,JFK,LAX,TRUE,260,294.1,American Airlines,coach
545e305ed23a6c219a1e7a1b629f236a,JFK,MIA,TRUE,54.88,73.6,JetBlue Airways,coach
3b7cad74c4dce4912195eb1920addc0a,JFK,MIA,TRUE,124.65,148.6,Delta,coach
248e5d2755d78aa14a839c9a6665ce41,JFK,SFO,TRUE,236.74,269.1,American Airlines,coach
79cf0b976ee2559f2f1ed9071542a68e,JFK,DEN,TRUE,144.65,170.1,American Airlines,coach
bbc8dc337a6cd80c0e24ae3caf2d8681,JFK,MIA,TRUE,54.88,73.6,Delta,coach
c71f802c8d40fb41a2442bb38e834f3a,JFK,SFO,TRUE,203.72,233.6,United,coach
ca62fc2a9deb2d5a5630744e98c39de1,JFK,ATL,TRUE,120,143.6,Delta,coach
2f8dad10e4f4a1f1d0799cdf7fa72189,JFK,ATL,TRUE,194.42,223.6,Delta,coach
fd56d91e404809a3aff63361b5b5a0f9,JFK,ATL,TRUE,222.33,253.61,Delta,coach
d7180e288dcbff662c1a973c014bda24,JFK,ATL,TRUE,278.14,313.6,Delta,coach
0bab20c98a0e8b23102195e5013e3ec4,JFK,BOS,TRUE,78.14,98.6,Delta,coach
24e3690b5bffbad9f667fa12c7b95932,JFK,BOS,TRUE,138.61,163.61,Delta,coach
98136c807819ee63bdc7aa667b64889a,JFK,BOS,TRUE,175.82,203.61,Delta,coach
a6eaa56dd596c0e03b99bb37cb30550e,JFK,DEN,TRUE,240.93,273.6,Delta,coach
3a31c1ba8465953cc4fd3cdb9d8fcbeb,JFK,DFW,TRUE,245.58,278.6,JetBlue Airways,coach
44899d7a6501cc37baa4839bd8d4752b,JFK,DFW,TRUE,245.58,278.6,American Airlines,coach
fccae83c34d2f648bf5876ac6110859c,JFK,DFW,TRUE,389.77,433.6,Delta,coach
e1cd02c979839b30f1261eea31a550ec,JFK,DTW,TRUE,278.14,313.6,Delta,coach
01a717014c18f0c5fd69ff7e2cef325b,JFK,DTW,TRUE,324.65,363.6,Delta,coach
211e40aef55eecc2fb2731428b7350a5,JFK,DTW,TRUE,575.82,633.61,Delta,coach
465bd3177fb4ef177439e3f2f82b6117,JFK,IAD,TRUE,185.12,213.6,Delta,coach
fdafab164874563f025d8f9d8d9f2c58,JFK,IAD,TRUE,213.03,243.61,Delta,coach
685494ca0f40d54d1ccc45d0c799120e,JFK,LAX,TRUE,310.69,348.59,JetBlue Airways,coach
c759c76de5ba62c76edf0dd4a1aa5e17,JFK,LAX,TRUE,310.69,348.59,American Airlines,coach
051111fac690ce2810b8611639fa85f4,JFK,LAX,TRUE,371.16,413.6,Delta,coach
e292033e2a72830dea79ca7417f939c4,JFK,LAX,TRUE,454.89,503.61,Delta,coach
2eb4219882af0c76cb6724f27c5b824b,JFK,LAX,TRUE,515.35,568.6,United,coach
e948911cb9a6351b9b45302fe26e98dd,JFK,MIA,TRUE,101.4,123.61,Delta,coach
42053c35dba61853ca7e18c11ae8ea24,JFK,MIA,TRUE,110.7,133.6,Delta,coach
c974116c321e5cdd5af02d0ab511a01b,JFK,MIA,TRUE,171.16,198.6,JetBlue Airways,coach
b1b1884fe92b8a2f82ea5f333bec9f59,JFK,MIA,TRUE,171.16,198.6,American Airlines,coach
96b842b1a627d1aadafdcecb14b9e91f,JFK,MIA,TRUE,185.12,213.6,Delta,coach
1c89219b06e85e608a0b7b6282e9a3b8,JFK,ORD,TRUE,222.33,253.61,Delta,coach
30e8d5dbdb694816a31c7143aab17f42,JFK,ORD,TRUE,250.23,283.6,Delta,coach
5561a67461027041d3e8675a733c723d,JFK,ORD,TRUE,399.07,443.6,Delta,coach
53bb266db40294e2e986611854c9460a,JFK,SFO,TRUE,329.3,368.6,American Airlines,coach
808df2ba1ee116181d2b5a5445fac278,JFK,SFO,TRUE,329.3,368.6,JetBlue Airways,coach
7e5c06053c6df98e03b7f9f6e92f4b3e,JFK,SFO,TRUE,380.47,423.61,Delta,coach
742d0735db0352b01302350bbb819e5c,JFK,SFO,TRUE,394.41,438.59,JetBlue Airways,coach
9ec21f1bda8e0a97f165f49618afd82b,JFK,SFO,TRUE,394.41,438.59,American Airlines,coach
0aea2396a6f340924de0fcc633266575,JFK,SFO,TRUE,473.49,523.6,Delta,coach
43886c6b895b8bcd7c3a85f76017da9c,JFK,SFO,TRUE,478.13,528.59,American Airlines,coach
fe51f213bc4c57f28529e56c105376f9,JFK,SFO,TRUE,478.13,528.59,JetBlue Airways,coach
ca8c8a308d052a94bf8153f52b80b356,JFK,SFO,TRUE,576.75,634.61,Delta,coach
d1ddc1280e0c00c631b3d5d80a15abaa,JFK,SFO,TRUE,636.27,698.59,United,coach
a4923c4c585f6f80e355ac2f68f11a3b,JFK,ATL,TRUE,111.4,134.36,American Airlines,coach
f12771553769ba48ddc06f11191dbd6d,JFK,ATL,TRUE,116.05,139.35,American Airlines,coach
ff8c4c614326ab8cc74077431714b4c0,JFK,DEN,TRUE,163.49,190.35,American Airlines,coach
3cc250d6ce4f7d3469fed2c00f3d9633,JFK,DEN,TRUE,185.81,214.35,American Airlines,coach
f59cc593a1e5ee8374cd460426bd8770,JFK,DFW,TRUE,114.19,137.35,American Airlines,coach
cafaea5f89967aabefd9d6e22aaa8939,JFK,DTW,TRUE,105.81,128.35,American Airlines,coach
dab1f829701b8241bbe8f85d2f11955b,JFK,DTW,TRUE,160.7,187.35,American Airlines,coach
